,id,base,base_name,quote,quote_name,fee,min_base_amount,min_quote_amount,max_quote_amount,amount_precision,precision,trade_status,sell_start,buy_start,type,trade_url,st_tag,slippage,market_order_max_stock,market_order_max_money,up_rate,down_rate,delisting_time,max_base_amount
2016,USD1_USDT,USD1,World Liberty Financial USD,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1577808000,1748444400,normal,https://www.gate.com/trade/USD1_USDT,False,0.03,2000000,2000000,0.08,0.08,,
2017,BAN_USDT,BAN,Comedian,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,0,1731481200,normal,https://www.gate.com/trade/BAN_USDT,False,0.1,3768370.81,300000,0.35,0.35,,
2018,LRN_USDT,LRN,LRN,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,0,1525233600,normal,https://www.gate.com/trade/LRN_USDT,False,0.1,168421053,200000,0.4,0.4,,
2019,XPB3S_USDT,XPB3S,XPB3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769688000,normal,https://www.gate.com/trade/XPB3S_USDT,False,0.1,0,0,0.6,0.6,,
2020,NUMI_USDT,NUMI,Numine,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1743422400,normal,https://www.gate.com/trade/NUMI_USDT,False,0.1,4540638.72,300000,0.4,0.4,,
2021,NUX_USDT,NUX,Peanut,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1607313600,1614088800,normal,https://www.gate.com/trade/NUX_USDT,False,0.1,107209863.31,200000,0.4,0.4,,
2022,ZF_USDT,ZF,zkSwap Finance,USDT,Tether,0.2,0.01,3,5000000,2,7,tradable,1596702900,1709370000,normal,https://www.gate.com/trade/ZF_USDT,False,0.1,163867267.51,200000,0.4,0.4,,
2023,J_USDT,J,Jambo,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1737540000,normal,https://www.gate.com/trade/J_USDT,False,0.1,9866798.22,300000,0.4,0.4,,
2024,PACK_USDT,PACK,HashPack,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1581683700,1718280000,normal,https://www.gate.com/trade/PACK_USDT,False,0.1,13582342.95,100000,0.4,0.4,,
2025,XTER_USDT,XTER,Xterio,USDT,Tether,0.2,0.1,3,5000000,1,5,tradable,1577808000,1757584800,normal,https://www.gate.com/trade/XTER_USDT,False,0.1,6589785.83,200000,0.4,0.4,,
2026,AXS_USDT,AXS,Axie Infinity,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1617080400,normal,https://www.gate.com/trade/AXS_USDT,False,0.08,338085.31,300000,0.3,0.3,,
2027,OP3S_USDT,OP3S,OP3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1582704000,1582704000,normal,https://www.gate.com/trade/OP3S_USDT,False,0.1,6661485.51,300000,0.6,0.6,,
2028,CARV_USDT,CARV,CARV,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1728547200,normal,https://www.gate.com/trade/CARV_USDT,False,0.08,2453987.73,300000,0.35,0.35,,
2029,BANANA_USDT,BANANA,Banana Gun,USDT,Tether,0.2,0.001,3,5000000,3,3,tradable,1607313600,1721358000,normal,https://www.gate.com/trade/BANANA_USDT,False,0.1,44039.93,300000,0.3,0.3,,
2030,WEETH_USDT,WEETH,Wrapped eETH,USDT,Tether,0.2,0.0001,3,5000000,4,2,tradable,1607313600,1710770400,normal,https://www.gate.com/trade/WEETH_USDT,False,0.1,63.32,200000,0.35,0.35,,
2031,MON_USDT,MON,Monad,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1763996400,normal,https://www.gate.com/trade/MON_USDT,False,0.06,24801587.3,500000,0.3,0.3,,
2032,GROK_USDT,GROK,Grok,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1699862400,normal,https://www.gate.com/trade/GROK_USDT,False,0.1,399002493.77,200000,0.4,0.4,,
2033,RITE_USDT,RITE,ritestream,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1648112400,normal,https://www.gate.com/trade/RITE_USDT,False,0.1,204865556.98,200000,0.4,0.4,,
2034,QKA_USDT,QKA,Qkacoin,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1577808000,1739502000,normal,https://www.gate.com/trade/QKA_USDT,False,0.1,780335.54,200000,0.4,0.4,,
2035,ORAI_USDT,ORAI,Oraichain Token,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1612432800,normal,https://www.gate.com/trade/ORAI_USDT,False,0.1,242836.33,200000,0.35,0.35,,
2036,IMPT_USDT,IMPT,IMPT,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1607313600,1672567200,normal,https://www.gate.com/trade/IMPT_USDT,False,0.1,74404761.9,200000,0.4,0.4,,
2037,MANA_USDT,MANA,Decentraland,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,0,0,normal,https://www.gate.com/trade/MANA_USDT,False,0.08,2263296.87,300000,0.35,0.35,,
2038,MONPRO_USDT,MONPRO,Pixelmon,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1577808000,1760162400,normal,https://www.gate.com/trade/MONPRO_USDT,False,0.1,23626698.17,200000,0.4,0.4,,
2039,IMU_USDT,IMU,Immunefi,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1769090400,normal,https://www.gate.com/trade/IMU_USDT,False,0.1,0,0,0.4,0.4,,
2040,C_USDT,C,Chainbase,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1752832800,normal,https://www.gate.com/trade/C_USDT,False,0.1,3475440.22,300000,0.35,0.35,,
2041,STORJ_USDT,STORJ,Storj,USDT,Tether,0.2,1,3,5000000,0,5,tradable,0,0,normal,https://www.gate.com/trade/STORJ_USDT,False,0.1,2484472.05,300000,0.35,0.35,,
2042,ZK_USDT,ZK,zkSync,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1596702900,1718611200,normal,https://www.gate.com/trade/ZK_USDT,False,0.06,17485574.4,500000,0.2,0.2,,
2043,XPB3L_USDT,XPB3L,XPB3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769688000,normal,https://www.gate.com/trade/XPB3L_USDT,False,0.1,0,0,0.6,0.6,,
2044,DOOD_USDT,DOOD,Doodles,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1746795900,normal,https://www.gate.com/trade/DOOD_USDT,False,0.08,95192765.35,500000,0.35,0.35,,
2045,PORT3_USDT,PORT3,Port3 Network,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1704700800,normal,https://www.gate.com/trade/PORT3_USDT,False,0.1,75757575.76,200000,0.4,0.4,,
2046,AMDON_USDT,AMDON,AMD Ondo Tokenized,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1765269000,normal,https://www.gate.com/trade/AMDON_USDT,False,0.05,2381.18,500000,0.15,0.15,,
2047,KNINE_USDT,KNINE,K9 Finance DAO,USDT,Tether,0.2,1,3,5000000,0,10,tradable,1607313600,1723820400,normal,https://www.gate.com/trade/KNINE_USDT,False,0.1,171453064723.53,200000,0.4,0.4,,
2048,HIVE_USDT,HIVE,Hive,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1588149300,1588149300,normal,https://www.gate.com/trade/HIVE_USDT,False,0.1,3273858.24,300000,0.35,0.35,,
2049,ADA5S_USDT,ADA5S,ADA5xShort,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1577808000,1762158600,normal,https://www.gate.com/trade/ADA5S_USDT,False,0.08,39149.16,300000,0.6,0.6,,
2050,RSS3_USDT,RSS3,RSS3,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1644832800,normal,https://www.gate.com/trade/RSS3_USDT,False,0.1,16253555.47,200000,0.4,0.4,,
2051,FWOG_USDT,FWOG,FWOG,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1596702900,1728295200,normal,https://www.gate.com/trade/FWOG_USDT,True,0.1,21994941.16,200000,0.4,0.4,1776826800.0,
2052,XCH_USDT,XCH,Chia,USDT,Tether,0.2,0.001,3,5000000,3,3,tradable,0,1619766000,normal,https://www.gate.com/trade/XCH_USDT,False,0.08,62768.07,300000,0.35,0.35,,
2053,GEOD_USDT,GEOD,GEODNET,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1596702900,1719309600,normal,https://www.gate.com/trade/GEOD_USDT,False,0.1,1467189.96,200000,0.4,0.4,,
2054,VELODROME_USDT,VELODROME,Velodrome,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1678269600,normal,https://www.gate.com/trade/VELODROME_USDT,False,0.1,8851515.82,200000,0.35,0.35,,
2055,PGX_USDT,PGX,Procter & Gamble xStock,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1753884000,normal,https://www.gate.com/trade/PGX_USDT,False,0.1,2037,300000,0.3,0.3,,
2056,MANTA_USDT,MANTA,Manta Network,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1583901300,1705572000,normal,https://www.gate.com/trade/MANTA_USDT,False,0.1,4012036.11,300000,0.3,0.3,,
2057,ARC3L_USDT,ARC3L,ARC3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1772622000,normal,https://www.gate.com/trade/ARC3L_USDT,False,0.1,0,0,0.6,0.6,,
2058,BLD_USDT,BLD,Agoric,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1596702900,1702465200,normal,https://www.gate.com/trade/BLD_USDT,False,0.1,19982016.19,100000,0.4,0.4,,
2059,INTER_USDT,INTER,Inter Milan Fan Token,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1608782400,1663056000,normal,https://www.gate.com/trade/INTER_USDT,False,0.1,852393.81,300000,0.4,0.4,,
2060,RAI_USDT,RAI,Rai Reflex Index,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1607313600,1617174000,normal,https://www.gate.com/trade/RAI_USDT,False,0.1,59303,200000,0.4,0.4,,
2061,MANTA_USDC,MANTA,Manta Network,USDC,USDCoin,0.2,0.01,1,5000000,2,5,tradable,1583901300,1705572000,normal,https://www.gate.com/trade/MANTA_USDC,False,0.1,2675943.27,200000,0.4,0.4,,
2062,WALLET_USDT,WALLET,Ambire Wallet,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1607313600,1649325600,normal,https://www.gate.com/trade/WALLET_USDT,False,0.1,12946240.74,200000,0.4,0.4,,
2063,MOB_USDT,MOB,MobileCoin,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1609434000,1651309200,normal,https://www.gate.com/trade/MOB_USDT,False,0.1,1176470.59,200000,0.4,0.4,,
2064,DORA_USDT,DORA,Dorayaki,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1616490000,normal,https://www.gate.com/trade/DORA_USDT,False,0.1,22931835.12,200000,0.4,0.4,,
2065,LPT3L_USDT,LPT3L,LPT3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1766995200,normal,https://www.gate.com/trade/LPT3L_USDT,False,0.1,160384923.82,200000,0.6,0.6,,
2066,GOCHU_USDT,GOCHU,GochujangCoin,USDT,Tether,0.2,0.1,3,5000000,1,10,tradable,1577808000,1748520000,normal,https://www.gate.com/trade/GOCHU_USDT,False,0.1,488698839340.26,200000,0.4,0.4,,
2067,NEO_BTC,NEO,Neo,BTC,Bitcoin,0.2,0.001,0.000001,100,3,8,tradable,0,0,normal,https://www.gate.com/trade/NEO_BTC,False,0.1,77836.15,3.333333333,0.6,0.6,,
2068,CRU_USDT,CRU,Crust,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1611115200,normal,https://www.gate.com/trade/CRU_USDT,False,0.1,8107012.57,200000,0.4,0.4,,
2069,MAT_USDT,MAT,Matchain,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1608782400,1750334400,normal,https://www.gate.com/trade/MAT_USDT,False,0.1,1345442.31,200000,0.4,0.4,,
2070,MRSOON_USDT,MRSOON,Ton Station,USDT,Tether,0.2,1,3,5000000,0,9,tradable,1577808000,1745820000,normal,https://www.gate.com/trade/MRSOON_USDT,False,0.1,14295925661.19,200000,0.4,0.4,,
2071,PIGGY_USDT,PIGGY,Piggycell,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1761652800,normal,https://www.gate.com/trade/PIGGY_USDT,False,0.1,3976143.14,100000,0.4,0.4,,
2072,JPN2253L_USDT,JPN2253L,JPN2253xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769742000,normal,https://www.gate.com/trade/JPN2253L_USDT,False,0.1,0,0,0.6,0.6,,
2073,SYRUP_USDT,SYRUP,Maple,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1577808000,1731564000,normal,https://www.gate.com/trade/SYRUP_USDT,False,0.06,1819902.45,500000,0.3,0.3,,
2074,SUT_USDT,SUT,SUPERTRUST,USDT,Tether,0.2,0.1,3,5000000,1,4,tradable,1577808000,1743764400,normal,https://www.gate.com/trade/SUT_USDT,False,0.08,720564.92,500000,0.35,0.35,,
2075,GT_ETH,GT,GateToken,ETH,Ethereum,0.2,0.001,0.001,1000,3,7,tradable,0,1555833600,normal,https://www.gate.com/trade/GT_ETH,False,0.1,28489.22,100,0.6,0.6,,
2076,XLM_USDT,XLM,Stellar,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,0,0,normal,https://www.gate.com/trade/XLM_USDT,False,0.05,4627808.5,1000000,0.15,0.15,,
2077,FISHW_USDT,FISHW,Fishwar,USDT,Tether,0.2,1,3,5000000,0,9,tradable,1577808000,1748599200,normal,https://www.gate.com/trade/FISHW_USDT,False,0.1,27611596870.69,300000,0.4,0.4,,
